"ItemID","Description","Barcode","Manufacturer","Qty","UnitPrice",
"TT5H-002","Lunatik Case iPhone 5 TAKTIK White / Blk / Orange","852352003556","Minimal","133","64.671596186423358",
"C0020-JH","Uncommon Capsule Case iPhone 5 Blue Cassette","846899016353","Uncommon","29","20.689198649096511",
"1016105","Klipsch Speaker KMC 3 Black","743878025484","Klipsch","4","206.9675930254698",
"SMK5-001","Lunatik Case iPhone 5 SEISMIK Black / Smoke","852352003617","Minimal","10","18.101998793959638",
"IP-1885","PDP Case iPhone 5 Disney Pop Art Jack","0708056518851","PDP","45","15.514798938822764",
"XB3-BK-X","X-1 Armband Nano 6 Amphibx Black","689076074513","H2O","13","25.863599961543059",
"SW-TRIP-MA","SwitchEasy Case iPad 2 3 4 TRIG Magnesium","4897017123879","SwitchEasy","10","25.863599961543059",
"CRASHER-SLVYLW-BOX","JLab Speaker The Crasher Sport Yellow / Gray","812887012515","JLab","30","51.735598512911793",
"526672","iWires Cable USB to USB Micro Cable 2m","5026252667209","Techlink","528","10.340400029635418",
"IP-1886","PDP Case iPhone 5 Disney Pop Art Perry","0708056518868","PDP","44","15.514798938822764",
"BOUNCER-WHT-BOX","JLab Speaker Bouncer White","812887012843","JLab","25","67.258797643733033",
"JI-1516","Jivo Case iPad Mini Stand function Jet Black","5391514467607","Jivo Technology","516","20.689198649096511",
"IE2-BK-X","X-1 Headphones Surge In-Ear Black/Blue","689076074018","H2O","14","25.863599961543059",
"JI-1518","Jivo Case iPad Mini Stand function Cherry Red","5391514467621","Jivo Technology","516","20.689198649096511",
"JI-1517","Jivo Case iPad Mini Stand function Steel Blue","5391514467614","Jivo Technology","516","20.689198649096511",
"CRASHER-PRPLTEAL-BOX","JLab Speaker The Crasher Miami Purple/ Mint","812887012522","JLab","20","51.735598512911793",
"DIEGO-PRPLTEAL-FOIL","Jlab Headphone Diego Purple / Mint","812887012881","JLab","20","10.340400029635418",
"JI-1521","JIVO Cable 2100mA In Car charger","5391514467706","Jivo Technology","2380","12.927599884772292",
"BOMBORA-BLK-BOX","JLab Headphone Bombora Midnight Black / Gunmetal","812887012713","JLab","20","36.212399382090553",
"BOMBORA-BLU-BOX","Jlab Headphones Bombora- Baja Blue / Grigio Gray","812887012720","JLab","10","36.212399382090553",
"BOMBORA-BRNGLD-BOX","Jlab Headphones Bombora- Deville Brown / Gold","812887012751","JLab","10","36.212399382090553",
"BT-900-00079-03","Beats Headphones Studio Coke Ekocycle White","848447001590","Beats by Dre","54","181.09559126975546",
"CRASHER-BLK-BOX","JLab Speaker The Crasher Black","812887012492","JLab","30","51.735598512911793",
"JI-1523","JIVO Charger Lightning 2100mA EU Mains adapter","5391514467720","Jivo Technology","970","15.514798938822764",
"JI-1524","JIVO Car Charger Lightning Car 2100mA + Sync Cable","5391514467737","Jivo Technology","1963","15.514798938822764",
"C0020-JA","Uncommon Case iPhone 5 Deflector Laughter TS","846899016223","Uncommon","19","18.101998793959638",
"C0020-HZ","Uncommon Case iPhone 5 Deflector Innovation  TS","846899016216","Uncommon","29","18.101998793959638",
"BT-900-00057-03","Beats Headphone Pro Lil Wayne Red Black","848447001460","Beats by Dre","34","232.83959478118413",
"C0090-X","Uncommon Case iPhone5 Deflector Woodgrain Gray Clr","846899016162","Uncommon","29","18.101998793959638",
"110016","Skross World Adapter Classic White","7640112215836","Skross","250","9.0551994929790567",
